OBJECTID,GLOBAL_ID,REMARKS,FREQ_TRANS,FREQ_REC,FREQ_UOM,TYPE_CODE,SERVICE_ID,FREQ_ALT,FREQ_USAGE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
153,C2241FD0-131C-4B2F-B596-FC6D220C34EF,,132.65,132.65,,ATIS,CC6BEDB6-BA04-4883-846B-48048DFB5397,,BLANK,0,0,1,1,1,0
154,5C911410-B52E-4C54-955D-4E4A04B21C52,,134.85,134.85,,ATIS,9E7CC0D6-75AC-4991-9674-2567164E1931,,BLANK,0,0,1,1,1,0
155,90F1D4F5-EC93-475A-BC11-79B0CAE8DEAE,,273.5,273.5,,ATIS,621A161A-89CD-473E-931E-5234D6D1109F,,BLANK,0,0,1,1,1,0
156,43DD81AA-286D-468E-BFA5-071877DD3DC6,,123.95,123.95,,ATIS,455A9DA0-907E-416C-BED2-DCA7F2ECEAF0,,BLANK,0,0,1,1,1,0
157,34455DD8-3D35-41F1-AA3B-CE282A02576C,,119.175,119.175,,ATIS,C76880EB-4A75-47E4-B81F-8C71530ED6F6,,BLANK,0,0,1,1,0,0
158,E848AC9D-B757-49E1-8774-34798D4A7095,,273.5,273.5,,ATIS,C76880EB-4A75-47E4-B81F-8C71530ED6F6,,BLANK,0,0,1,1,0,0
159,D99F6283-A78D-4C7C-A6BF-B4F1306885FF,,119.85,119.85,,ATIS,60E9EEBD-B93D-47DD-8D1B-6EAEC0AAB9BB,,BLANK,0,0,1,1,1,0
160,AF1C34AF-EA7A-4236-BE97-5B25158F609D,,135,135,,ATIS,7F7E6130-9AD9-415A-B7C8-366AA5BA5A3D,,BLANK,0,0,1,1,1,0
161,07776409-3CA3-424A-8B45-3AFC3D3C21AF,,123.725,123.725,,ATIS,1D209E81-65C9-4D5C-BD5C-BA4A2FEC9D8C,,BLANK,0,0,1,1,0,0
162,AAC64B4B-A89E-45B1-8F43-84A7ECB2704F,,124.65,124.65,,ATIS,76792A60-A449-433D-A393-2D37E6AABB68,,BLANK,0,0,1,1,0,0
163,67325672-5019-4AD5-860D-AF3B594070F7,,134.825,134.825,,ATIS,054CD426-EE5D-4231-9452-9B82C4639797,,BLANK,0,0,1,1,0,0
164,4B75D1E2-4113-44BF-8B17-46E67B2CE2C5,,127.15,127.15,,ATIS,064D7BC7-90DE-4E84-879F-738F8371CED2,,BLANK,0,0,1,1,0,0
165,7276750D-67B9-4F04-BAA0-581C517A296C,,135.475,135.475,,ATIS,63BE469A-DE21-4D13-93A4-B428B63E0A4D,,BLANK,0,0,1,0,1,0
166,03A3492C-23C6-44AD-8F70-3785D02129E3,,125.275,125.275,,ATIS,1FB39C9C-1285-450E-AD8B-1EBFF08D4F9A,,BLANK,0,0,1,1,1,0
167,6ECF4562-F342-48BC-BA9E-74BD39E33C5E,,125.4,125.4,,ATIS,67505E5A-EFBA-45A1-974A-F531D0DC09AA,,BLANK,0,0,1,0,1,0
168,F754BB06-6BFC-47F1-8D3A-7D69A145E900,,125.85,125.85,,ATIS,2C18743A-B132-40BD-84E4-4AF15F4C9858,,BLANK,0,0,1,1,1,0
169,6AE23A4B-8163-4E5E-B910-EEF7533BBEB5,,119.675,119.675,,ATIS,F2F94589-E955-4DC6-9A7A-055A19780EDB,,BLANK,0,0,1,1,0,0
170,5FF25F83-C2D3-4513-9A0D-E918165619A8,,307.025,307.025,,ATIS,98E45729-891A-4CC9-9EB9-A0D012606A66,,BLANK,0,0,1,1,0,0
171,5F777229-7188-44FE-AE0F-AE14F65127F2,,118.025,118.025,,ATIS,A935BC53-D153-409E-A27C-5663AD5E5912,,BLANK,0,0,1,1,0,0
172,FD53CB06-E243-4A1E-BD56-A2491DCC33DA,,134.475,134.475,,ATIS,A731484B-12B6-40AE-BB42-1C22C78C7338,,BLANK,0,0,1,1,0,0
173,AAA815A4-77B4-4C2A-80C1-00B6E656A0FB,,360.675,360.675,,ATIS,A731484B-12B6-40AE-BB42-1C22C78C7338,,BLANK,0,0,1,1,0,0
174,805137F6-32AA-4D2A-91E9-638484B9EA97,,236.775,236.775,,ATIS,062517F6-6A08-4956-A546-50DEBA6EB9A5,,BLANK,0,0,1,1,1,0
175,4660E0EE-F458-47B1-A303-0CC299687FC3,,132.55,132.55,,ATIS,A1AC5E5C-C1E3-40B7-A61C-AE2C0127C99E,,BLANK,0,0,1,1,0,0
176,58A80FEA-EA71-4B93-9D30-83777ADED5FB,,124,124,,ATIS,8FAB9816-9989-4BA8-8F12-C8D3F9E564CF,,BLANK,0,0,1,1,1,0
177,8D63D217-7191-4FEB-9666-E58DF253CC9E,,119.15,119.15,,ATIS,080A7856-EA32-403D-8FFD-4E608F8215D8,,BLANK,0,0,1,1,1,0
178,161501AC-3399-4146-B88D-BEB42C91814A,,133.675,133.675,,ATIS,080A7856-EA32-403D-8FFD-4E608F8215D8,,BLANK,0,0,1,1,1,0
179,CE78F99F-8408-428E-BD81-E70C3AE314F1,,125.9,125.9,,ATIS,30A8C8AD-E4FD-4F69-8A5B-DE484FA70ED5,,BLANK,0,0,1,1,1,0
180,9DEB6DED-C3F1-4EEF-96F1-1A2782642BB1,,290.325,290.325,,ATIS,6734F00F-98C1-488A-9EFB-6BE443E1CA1C,,BLANK,0,0,1,1,0,0
181,050D752D-3A24-4A4F-812D-691C324246CC,,273.575,273.575,,ATIS,E146B5E2-6503-4DFA-A2F4-F2233EDA4B0F,,BLANK,0,0,1,1,0,0
182,698F5745-ED07-40C7-B926-19F7855A94E5,,134.225,134.225,,ATIS,AD185549-7543-4DF0-928C-EAA5CEAEFE67,,BLANK,0,0,1,1,0,0
183,9068CC64-907F-4384-A178-5D0280107AC5,,124.625,124.625,,ATIS,B101745F-FC1A-4B96-879F-2B158169D995,,BLANK,0,0,1,1,0,0
184,ECBF28B2-8708-4BFB-9BD5-E988BBB60ABA,,128.125,128.125,,ATIS,29AE5E83-9A1B-414C-8C88-3836D49FD493,,BLANK,0,0,1,1,0,0
185,03F8B5BF-7369-4347-B78A-C871F9A6929E,,127.25,127.25,,ATIS,39B31CBD-BD80-4BAE-8371-46335D63BA33,,BLANK,0,0,1,1,0,0
186,50DB2668-106D-4B21-85CA-804EC228DDA0,,128.775,128.775,,ATIS,115E512E-A312-4829-92F6-5D1B68FB1BF7,,BLANK,0,0,1,1,0,0
187,120B94B9-0DFD-46D6-8775-B592141EAB4D,DEP,120.525,120.525,,ATIS-DEP,FFD911FB-6ACC-4CA1-995B-8F5307E1F355,,BLANK,0,0,1,1,0,0
188,F20D045B-FAD9-4F63-AF3D-9F08018D6A32,,125.975,125.975,,ATIS,8A642C4D-A74F-445E-B57E-ABE25E61121E,,BLANK,0,0,1,1,0,0
189,D1C5D3D6-A213-4801-8D53-AE6C0550B1B9,,118.475,118.475,,ATIS,E6225D6C-3266-478F-A1F7-086434514E44,,BLANK,0,0,1,0,0,0
190,9E2DE840-BB56-41A5-9B1B-39C4A3D48A86,,119.975,119.975,,ATIS,70FADF63-AC46-4B96-8F66-F36067F967E8,,BLANK,0,0,1,1,0,0
191,399315D2-59C0-479F-B494-BF72E42D44A8,,254.4,254.4,,ATIS,F8B2F375-1004-4043-9CCF-FE4BB75462B8,,BLANK,0,0,1,1,0,0
192,3DFFA9E1-AAC9-4CDD-9E5D-83A28558F227,,121.25,121.25,,ATIS,13214C6B-4E99-49CA-8C33-59FA5AFF8E68,,BLANK,0,0,1,1,0,0
193,A8684504-C0F4-44DA-BDAA-935FAF43F20E,,124.35,124.35,,ATIS,4E1390D3-3F73-4CEA-9E56-B847C014081C,,BLANK,0,0,1,1,0,0
194,44C3EAD5-BE3D-4198-9B3F-91FC66FABEA2,,266.8,266.8,,ATIS,4E1390D3-3F73-4CEA-9E56-B847C014081C,,BLANK,0,0,1,1,0,0
195,D850E622-2D83-40CC-BB4D-156EFF46F255,,120.55,120.55,,ATIS,E7CF8A2B-67F6-4F2B-9C2C-194CD576F61D,,BLANK,0,0,1,0,1,0
196,3D835947-ECEA-47B2-ABDF-33D720B1F538,,124.375,124.375,,ATIS,ED6734D1-AF92-4B3A-A396-AD4CBCDAD012,,BLANK,0,0,1,1,0,0
197,B4A56C24-FF98-4090-B207-DAD029CAB86E,,119.625,119.625,,ATIS,9D2B5BE0-87B4-484A-B74F-18BD23D55FAD,,BLANK,0,0,1,1,0,0
198,3D59B61B-7376-46DE-AEE8-076A3DFBA209,,134.5,134.5,,ATIS,6C1BCFEF-A14C-45BD-A84F-B37FE0FFEAEB,,BLANK,0,0,1,1,0,0
199,B51D79AD-2333-492C-A3C7-4F571F739405,,134.475,134.475,,ATIS,B9E73C22-54CD-4738-932A-08C25B734F61,,BLANK,0,0,1,1,0,0
200,36309ED1-0691-4D6E-AF99-15144A1AD74F,,119.45,119.45,,ATIS,3FBB983E-3C8D-4093-B1B8-055A6FE39D54,,BLANK,0,0,1,1,0,0
201,43B75E24-9B2E-400F-BEE6-756DD1EA63E0,,239.25,239.25,,ATIS,3FBB983E-3C8D-4093-B1B8-055A6FE39D54,,BLANK,0,0,1,1,0,0
202,4FF4EC1F-4C92-4A41-9907-2511889586E7,,133.825,133.825,,ATIS,BB9B0D69-92EC-450E-8F47-8EB3D5C8335E,,BLANK,0,0,1,1,0,0
203,17149699-4A17-4026-88AA-1C0A82C2050C,,270.1,270.1,,ATIS,BB9B0D69-92EC-450E-8F47-8EB3D5C8335E,,BLANK,0,0,1,1,0,0
204,C5A89CE9-CB68-4C45-8AFB-4E71FBF6F499,ARR,126.45,126.45,,ATIS-ARR,29F12297-952B-44CD-9569-34A49321724E,,BLANK,0,0,1,1,0,0
205,6ED7B9A4-7E11-42AC-90F4-EAC6EC9EE89C,DEP,128.475,128.475,,ATIS-DEP,A0AAF240-ACEF-4108-9D4C-21C49D72D9EF,,BLANK,0,0,1,1,0,0
206,86E33D2F-648A-4D18-A61B-1AD3FB54455F,,120.625,120.625,,ATIS,CC880441-196C-4419-AD46-9B99D788111C,,BLANK,0,0,1,1,0,0
207,AABDE617-80B3-4FC8-AD7B-EA78BC8C9285,,134.625,134.625,,ATIS,20064BD9-04DA-4A7F-BE12-97E96CE51521,,BLANK,0,0,1,1,0,0
208,757586E4-43F7-422F-93B7-4353B36040E9,,273.5,273.5,,ATIS,20064BD9-04DA-4A7F-BE12-97E96CE51521,,BLANK,0,0,1,1,0,0
209,B1497D84-5222-4183-B6F7-749F02221DCE,,120.575,120.575,,ATIS,3F2C0978-60F3-4C78-B4C9-FDE015C113BA,,BLANK,0,0,1,1,0,0
210,C8787320-783F-42DF-9703-31BABF5C10A7,,123.75,123.75,,ATIS,EC46F93F-B75B-4240-89B0-68DD60FB4A6E,,BLANK,0,0,1,1,0,0
211,9B375573-437B-4A95-A8F1-1BD071CEB1FE,,133.05,133.05,,ATIS,823986D6-40DA-4BEC-99E9-48F601A37466,,BLANK,0,0,1,1,0,0
212,C42F7D9F-0D04-45E1-959B-4D865F4EAFA9,,128.125,128.125,,ATIS,5653DE74-9AAC-45EC-83ED-94AD5F770CE5,,BLANK,0,0,1,1,1,0
213,1D34E4F7-36BE-4FFF-9168-C870B0F5331C,,128.4,128.4,,ATIS,B4AEAECF-47CF-47DA-A2A4-1D540DF45792,,BLANK,0,0,1,1,1,0
214,7622B6EF-26E7-481A-B0BE-54F9B54B8744,,120.175,120.175,,ATIS,6EC13F8A-1D71-461E-986B-F48113B91E62,,BLANK,0,0,1,1,1,0
215,29A44450-A33F-496B-AA1D-79A9E806AB1E,ARR,119.65,119.65,,ATIS-ARR,20DAED0E-7BDD-452C-A1C0-B27A6D06D4B9,,BLANK,0,0,1,1,1,0
216,73454C0C-B4D4-4C6D-9C68-CCC6980AB926,DEP,125.55,125.55,,ATIS-DEP,82BE6BD4-C11D-4113-A119-2B22D875E1BD,,BLANK,0,0,1,1,1,0
217,252D42EF-8385-4EFC-9B47-F97F1ED29EA5,,132.75,132.75,,ATIS,4795E83C-D283-42CC-89D5-0F6EA30003D1,,BLANK,0,0,1,1,0,0
218,89175CBB-BF36-4067-86E2-BF42CF609E1A,,127.75,127.75,,ATIS,EA94D77E-DE58-499C-A3D2-D246B22D19A7,,BLANK,0,0,1,1,0,0
219,CACF590E-E6B7-4580-AF1F-696240A03A0D,,119.425,119.425,,ATIS,554A480B-AB52-4A1D-9710-1F541EBB7AE6,,BLANK,0,0,1,1,0,0
220,87037237-05BF-4869-BBA9-D564A8E05EFC,,134.375,134.375,,ATIS,5CB6AE81-3BEC-4EEF-A95E-F2C79307FB8E,,BLANK,0,0,1,1,0,0
221,4148B800-3DD8-4E7E-AAE5-0E4D6CA1A643,,118.475,118.475,,ATIS,9385FF63-812F-423E-9BFC-B3AF6D931988,,BLANK,0,0,1,1,0,0
222,9A9D296B-4698-4A4D-AB77-9BEE156D109B,,132.275,132.275,,ATIS,FCFDD647-E632-434E-96F5-ACD5C318B760,,BLANK,0,0,1,1,1,0
223,79CC761B-7344-4D44-8348-4964086E3A9C,,120.775,120.775,,ATIS,DC2F33DD-1438-4FA9-8CAF-493A1155BAB9,,BLANK,0,0,1,1,0,0
224,D9623256-67BE-4C9B-B396-A0E6DCA1C306,,269.5,269.5,,ATIS,68539D32-D99B-418B-BD63-A71D4B72EA7C,,BLANK,0,0,1,1,1,0
225,D7ADE512-08DB-42AD-8E68-17458359E4E2,,127.525,127.525,,ATIS,16240847-D6B5-4132-979E-7A427DE53687,,BLANK,0,0,1,1,0,0
226,7217D99F-4066-4439-B667-0E87555FA849,,323.125,323.125,,ATIS,16240847-D6B5-4132-979E-7A427DE53687,,BLANK,0,0,1,1,0,0
227,D64C42A9-6337-4C2A-81F0-308CDFBB77DA,,123.75,123.75,,ATIS,E443D06D-605E-49CA-9C4C-673F5DCAC322,,BLANK,0,0,1,1,0,0
228,6F41ECEF-4B73-4E9D-BD47-1AF97787D9C2,,273.5,273.5,,ATIS,BA67685A-0AC8-4456-8976-DBF610A40E2F,,BLANK,0,0,1,1,0,0
229,55DF964E-15B5-4CD4-AA33-80A9839144B6,,119.475,119.475,,ATIS,BE0827B6-9B97-4AF6-8BCC-87EE080881C6,,BLANK,0,0,1,1,0,0
230,77BD4B0B-1B5C-4273-98E4-A2F71C05BF53,,118.175,118.175,,ATIS,A796D490-D15B-4AED-9BDE-F607140A717A,,BLANK,0,0,0,0,0,1
231,4CE97A3F-D5EC-46E8-919A-CF350F9B4139,,254.325,254.325,,ATIS,A796D490-D15B-4AED-9BDE-F607140A717A,,BLANK,0,0,0,0,0,1
232,AEDACF58-B266-4FE1-AE2B-1F455DDF7AD4,,119,119,,ATIS,BB6F868C-CF6D-415F-B9C3-D8737E878AAB,,BLANK,0,0,0,0,0,1
233,1D8D813D-E715-472E-8A85-2D2E6265B07A,,124.7,124.7,,ATIS,C54743AB-9B40-4140-8769-45277EF4C850,,BLANK,0,0,0,0,0,1
234,A56442FC-8627-4B96-8DA9-407F139722E7,,293.225,293.225,,ATIS,C54743AB-9B40-4140-8769-45277EF4C850,,BLANK,0,0,0,0,0,1
235,29A7B176-0F4E-49A0-B3B1-4791DA29BD3D,,126.4,126.4,,ATIS,72F5BC34-9625-4D1F-AE8F-9BF5C13EBAD5,,BLANK,0,0,0,0,0,1
236,AED3DAC4-1D88-40DF-826D-F80B928AA4FD,,127.9,127.9,,ATIS,CA0D10C0-A609-41DC-B3FA-2F1BDEFF94BB,,BLANK,0,0,0,0,0,1
237,266E803F-D94B-49AA-B310-589FD5CCAD05,,251.15,251.15,,ATIS,CA0D10C0-A609-41DC-B3FA-2F1BDEFF94BB,,BLANK,0,0,0,0,0,1
238,4CCBE815-F015-447C-AF3E-4296EA42DD6F,,128.6,128.6,,ATIS,9371BD73-A00A-43E2-930D-4B2BFF3BFCC3,,BLANK,0,0,0,0,0,1
239,DDAD27DF-7BBE-43FE-B196-382A8C58D101,,127.4,127.4,,ATIS,A4BD18BA-81D6-467B-AA5D-C6C1E8CE95A2,,BLANK,0,0,0,0,0,1
240,EAA21C4F-CECE-42DE-B196-BE80F67426EB,,284.5,284.5,,ATIS,B6404233-478A-4543-BCEE-369850FD8D07,,BLANK,0,0,0,0,0,1
241,457B1F33-F707-49C9-A4A3-46B27103CE96,,119.8,119.8,,ATIS,8EC15BCB-377A-4AEB-9B3B-57857B37E107,,BLANK,0,0,0,0,0,1
242,AA4C1D26-4E90-470D-98E3-745A56A8D390,,128.2,128.2,,ATIS,5162B3B2-C888-42D4-88B2-5524E060C813,,BLANK,0,0,0,0,0,1
243,3721A6C0-BE32-4FCE-9EE7-662DA2EA9175,,127.2,127.2,,ATIS,4B4CC9B6-9DAE-44EE-A997-08D4D1204E60,,BLANK,0,0,0,0,0,1
244,D37EAD94-99BA-423A-9552-3D5726C8E152,,119.675,119.675,,ATIS,4D1F2473-C6C0-404F-A3A1-34347E5EBE9F,,BLANK,0,0,0,0,0,1
245,29E18941-2199-4F47-8B5B-BF15502F09B3,,242.4,242.4,,ATIS,4D1F2473-C6C0-404F-A3A1-34347E5EBE9F,,BLANK,0,0,0,0,0,1
246,392B3C74-026C-4547-80C6-A4C202D12B4D,,124.15,124.15,,ATIS,103E93D5-F2F9-4E95-A3AC-7450898F0F16,,BLANK,0,0,1,1,0,0
247,C3BDCC8D-1FA7-4BDF-BAED-1F2BE612A652,,119.55,119.55,,ATIS,38C8445C-F331-4C0A-BFB6-CA47DC2286CE,,BLANK,0,0,1,1,0,0
248,58CCBBBC-ABB0-43ED-B308-4FE8F4E69DCF,,127.25,127.25,,ATIS,0363B84D-89DD-4FC3-8FE1-5C4CFFF39907,,BLANK,0,0,1,1,0,0
249,DE12ED6A-FE0D-4AA6-80A8-33C40B08A709,,119.45,119.45,,ATIS,B3057016-DBA8-4B96-A7D9-174559F4C636,,BLANK,0,0,1,1,0,0
250,AFCB74F9-C411-4E4B-9724-08DDDA9D5119,,270.8,270.8,,ATIS,B3057016-DBA8-4B96-A7D9-174559F4C636,,BLANK,0,0,1,1,0,0
251,5B362E47-DC42-41F6-BE0F-A6768EAA7EE2,,120.65,120.65,,ATIS,8375F495-8602-43D8-910F-25FC5272B137,,BLANK,0,0,1,1,0,0
252,BDD147FB-E550-4028-9275-EF853B3BBBBF,,123.9,123.9,,ATIS,91D60E1D-CE7A-4B08-996E-7B5FB2426148,,BLANK,0,0,1,1,0,0
253,4248A479-032F-4595-B625-CF4DCDF156A9,,290.4,290.4,,ATIS,91D60E1D-CE7A-4B08-996E-7B5FB2426148,,BLANK,0,0,1,1,0,0
254,91109173-ED52-44DF-9439-112819A101B3,,128.225,128.225,,ATIS,A3BDE522-06D1-4CDC-BF72-0B6AAF34E257,,BLANK,0,0,1,1,0,0
255,21A77D7F-1EA0-4ABE-BA62-DEC51D3B0F24,,135.325,135.325,,ATIS,D25647F4-776D-4B0A-B691-8917FA56CE47,,BLANK,0,0,1,1,0,0
256,E7EE79D4-3C34-4274-B09D-D73BF5EC9633,,273.5,273.5,,ATIS,B26E5D5E-96DC-4E01-BB45-9638C023ED0A,,BLANK,0,0,1,1,0,0
257,0339BB98-3DA8-4D91-94D3-807533FF3F16,,135.625,135.625,,ATIS,90022BCC-805E-40F9-B326-F3DCB3BC1068,,BLANK,0,0,1,1,0,0
258,0A6BCAA7-2D6C-4E71-9759-2231BB05CD0D,,128,128,,ATIS,1BA52032-F0E2-4481-B3F0-24BA2960ED88,,BLANK,0,0,1,1,1,0
259,F66B3577-B7DD-41E6-8C5B-FF1B7292941D,,128.7,128.7,,ATIS,27A0665A-7418-412B-871E-527A1AFC40B4,,BLANK,0,0,1,1,1,0
260,6820ED4B-26E6-4630-AE3E-8FA263ACDC0A,,256.7,256.7,,ATIS,98D4B354-5D7C-429A-A153-DEED2287B8C9,,BLANK,0,0,1,1,1,0
261,9370B417-D49B-4239-9F00-7A9BE0753DBB,,121.45,121.45,,ATIS,543BA6F6-A92B-4955-90B9-CC16B66262F1,,BLANK,0,0,1,1,1,0
262,D5720DB7-E7DB-4BAA-9C83-8857262C7B98,,119.725,119.725,,ATIS,8ED76FE6-DEF6-455A-9FDD-2A095144D641,,BLANK,0,0,1,1,0,0
263,0E017A80-981C-44D9-AF85-311ECC0123C5,,124.85,124.85,,ATIS,77FA7739-A5BB-4CD0-8747-6CFEE3DCA560,,BLANK,0,0,1,1,0,0
264,6C8A9F68-FC40-46FB-A57B-7D324774D68F,,132.75,132.75,,ATIS,CE438A11-6E4C-4427-B6A3-3E89B9343218,,BLANK,0,0,1,1,1,0
265,1FB076A3-68BD-4108-8A10-BA9B1841D6B9,,135.4,135.4,,ATIS,17462CF8-1324-4495-8025-0B736A4AB64A,,BLANK,0,0,1,1,1,0
266,FF8C8AF0-2CD2-442B-9391-6FE38CC1A3E3,,282.225,282.225,,ATIS,17462CF8-1324-4495-8025-0B736A4AB64A,,BLANK,0,0,1,1,1,0
267,0A943AF7-9FD9-4281-BE4B-2B59225CB3B4,,125.85,125.85,,ATIS,9B3874A7-FBA1-4AA4-8375-1C4B0EF7E0B3,,BLANK,0,0,1,1,1,0
268,B46D90C8-9974-405C-B539-23C802BFF60E,,124.2,124.2,,ATIS,D4E18061-5F5E-4F65-A68B-DA953075AE7B,,BLANK,0,0,1,1,1,0
269,6022E9B0-35EB-4147-A0C1-D20DBD546678,,127.6,127.6,,ATIS,E7B04F71-E1E3-4288-A227-60EA0F636955,,BLANK,0,0,1,1,0,0
270,4DAD6ECF-D4D6-4206-97ED-6E2AD7526265,,132.4,132.4,,ATIS,87ABA736-DD42-453A-B61C-41980D988D4A,,BLANK,0,0,1,1,1,0
271,40853D56-25A1-401F-A072-070F8F9D7950,,132.075,132.075,,ATIS,34D0BBFE-BA95-4533-9149-32D9686C9011,,BLANK,0,0,1,1,1,0
272,FF2EDA30-6B67-4482-872D-495DC0B8C567,,126.35,126.35,,ATIS,40DE7BBE-D18F-47DA-9015-699AB715C42B,,BLANK,0,0,1,1,0,0
273,7B11C533-E31B-4359-B1DA-2FC7A13D6ADE,,121.2,121.2,,ATIS,8365E123-CF64-4F9A-AFE2-F3FEB0F4412C,,BLANK,0,0,1,1,0,0
274,11EAFCE4-847F-48AB-AA51-8029001D9382,,126.1,126.1,,ATIS,73050E2F-BB4D-41A7-A1E9-380651718E54,,BLANK,0,0,1,1,0,0
275,4BCBE666-54A1-455A-A214-3FCE129B49E1,,282.2,282.2,,ATIS,73050E2F-BB4D-41A7-A1E9-380651718E54,,BLANK,0,0,1,1,0,0
276,56E6E138-69BF-4364-8E7A-AEF0680FE1DB,,127.65,127.65,,ATIS,33756D97-C65B-44E8-8B63-AECCEBFA69E0,,BLANK,0,0,1,1,0,0
277,D8DF14D7-7494-4AEB-A73E-7BD80BD5E124,,270.1,270.1,,ATIS,33756D97-C65B-44E8-8B63-AECCEBFA69E0,,BLANK,0,0,1,1,0,0
278,A6A9B299-F341-44AC-AA4C-DEFD84FD97F7,,120.2,120.2,,ATIS,4208DD25-16A2-489A-8366-3507F9B7CBFA,,BLANK,0,0,1,1,0,0
279,42EF4476-BA16-4CDA-A830-35C7EE6A4A05,,121.25,121.25,,ATIS,8FF9D247-3566-4FF2-8C50-6DA7CA7F9A53,,BLANK,0,0,1,1,0,0
280,1B6F07FD-A189-49EA-897F-B0EE1161896C,,134.575,134.575,,ATIS,C730C7D6-6790-473E-808B-508954B2DA5E,,BLANK,0,0,1,1,1,0
281,CC090EB8-A48D-4CC4-B071-3DAF1596AC74,,134.25,134.25,,ATIS,3DEEBA41-1E6A-4F9B-B842-E57B1A132064,,BLANK,0,0,1,1,0,0
282,5D488AB4-5BB3-4DC1-ABC7-8C06D4E198E8,,127.75,127.75,,ATIS,D8B4B922-D651-4C15-8D67-189DE78A15E4,,BLANK,0,0,1,1,0,0
283,54A90267-5B09-4C83-A9ED-80788F128AB8,,133.25,133.25,,ATIS,4BBDC48E-5EE4-49B5-9D3B-4731A5F904FD,,BLANK,0,0,1,1,0,0
284,03F74E7D-3ECE-402D-B191-89B702B64882,,108.45,108.45,,ATIS,C7176745-7E35-4724-82D8-D939978E9666,,BLANK,0,0,1,1,0,0
285,2EEB9A30-9BF7-4A07-96D6-F0F3457D0053,,270.8,270.8,,ATIS,C7176745-7E35-4724-82D8-D939978E9666,,BLANK,0,0,1,1,0,0
286,6D3CD955-41FF-4951-9056-762E67C8C2B8,,127.5,127.5,,ATIS,2AE28438-DEFA-4A07-856C-70B1F9F546FD,,BLANK,0,0,1,1,0,0
287,F7ACD5D2-C56C-44F1-8D4C-3395D1514341,,121.025,121.025,,ATIS,916A642B-4FBB-408A-AD82-9903B4CA193F,,BLANK,0,0,1,0,0,0
288,A22586E7-C381-43FE-B895-187DD2F342D0,,124.25,124.25,,ATIS,B507CBA8-1870-46D8-8C4C-540C986DC65D,,BLANK,0,0,1,1,0,0
289,D17FE85F-196A-462F-9F57-CB9008EB8DDC,,119.35,119.35,,ATIS,11C67058-9145-41E2-87A1-5BB2A03975A4,,BLANK,0,0,1,0,1,0
290,1D6E8E98-71DE-4EFC-A84D-88243D2FAFD3,,120.15,120.15,,ATIS,193A7318-6D8B-4DE0-B862-11405824F188,,BLANK,0,0,1,1,0,0
291,758C0472-057B-49AA-815E-BA3B66A8DEA0,,128.25,128.25,,ATIS,276C76DC-AC3A-4F99-8A97-F9E161511934,,BLANK,0,0,1,1,0,0
292,ED2AE9B2-0B5A-43B6-8AF5-E50BB2DB0DF7,,124.65,124.65,,ATIS,0B7C6C04-DBF2-4B5F-9793-7812258E5629,,BLANK,0,0,1,1,0,0
293,47425913-2575-4AEE-9BF7-25E0756BBE18,,269.9,269.9,,ATIS,0B7C6C04-DBF2-4B5F-9793-7812258E5629,,BLANK,0,0,1,1,0,0
294,3EB16441-84B6-429D-BAC5-5E63FB29CD3B,,125.15,125.15,,ATIS,CA418820-A388-403A-988A-06D242601054,,BLANK,0,0,1,1,0,0
295,C3B93BC1-6E36-4511-B81C-B7C82A166EC8,ARR,134.375,134.375,,ATIS-ARR,3EC5A8B2-A1A6-49A6-9EC7-92029D3FF086,,BLANK,0,0,1,1,0,0
296,93A79085-9FC6-44D9-94AE-B77387981DA8,DEP,135.3,135.3,,ATIS-DEP,ABB89CE9-34F6-4F16-A974-3CC99857E246,,BLANK,0,0,1,1,0,0
297,1000C1CE-1126-4EB3-B422-06F64BAAD970,,125.175,125.175,,ATIS,3F5F32FC-FD6E-4160-BE35-A801DA520526,,BLANK,0,0,1,1,0,0
298,8BD98E35-F5D5-4B37-9A8E-96A0E6C5C162,,308.4,308.4,,ATIS,3F5F32FC-FD6E-4160-BE35-A801DA520526,,BLANK,0,0,1,1,0,0
299,E2BA607C-7584-42C6-953D-95AA5DB756E0,,109.6,109.6,,ATIS,DE372FB3-548E-4644-8045-4DDDB562B6E9,,BLANK,0,0,1,1,0,0
300,CA7C1CEC-E77E-4401-9C1E-00BF8410D04E,,126.3,126.3,,ATIS,97D50A97-5D75-4CB3-BC69-C14D9165AB02,,BLANK,0,0,1,1,0,0
301,977E66B9-193A-47D9-9642-B1FC4814EC79,,118.725,118.725,,ATIS,FE3EC8B8-DB74-4CC9-903D-A70085458A76,,BLANK,0,0,1,1,0,0
302,92FD06B7-E46B-4B3A-A695-CED635605D6C,,125.2,125.2,,ATIS,61C2B820-5F92-463F-B436-91F6662CF7B2,,BLANK,0,0,1,1,0,0
303,F4CF65AD-4785-4D71-9E44-38981C6AEEC0,,307.025,307.025,,ATIS,42C4B0C8-AF57-4188-9AD6-0ADC32390915,,BLANK,0,0,1,1,0,0
304,C713956A-8DEA-4201-AD11-0FEEDFB21119,,134.85,134.85,,ATIS,83B4514F-C45E-4491-99CE-918F27FB4DA3,,BLANK,0,0,1,0,0,0
